id,collection,dc.contributor.advisor[],dc.contributor.author,dc.contributor.author[],dc.contributor.editor[],dc.date.issued[en],dc.description.abstract[en],dc.description[en],dc.identifier.citation[en],dc.identifier.isbn,dc.identifier.isbn[],dc.identifier.issn,dc.identifier.issn[],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en],dc.language[],dc.publisher[],dc.publisher[en],dc.rights.uri[],dc.rights[en],dc.source.uri[en],dc.subject.anzsrc[en],dc.subject[en],dc.title.alternative[en],dc.title[en],dc.type,dc.type[en],thesis.degree.discipline[en],thesis.degree.grantor[en],thesis.degree.level[en],thesis.degree.name[en],uc.college[en],uc.email[en],uc.number[],uc.publicationid[]
"17358","10092/13759",,"Cadenhead, Natalie",,,"1999","The Scientific Committee on Antarctic Research (SCAR) together with the Council of Managers of National Antarctic Programs (COMNAP) is addressing data management issues through the Joint Committee on Antarctic Data Management (JCADM). JCADM comprises the manager of each National Antarctic Data Centre (NADC)2, and one nominee from each of SCAR, COMNAP and the Antarctic Master Directory host. JCADM has implemented an Antarctic Data Directory System (ADDS), endorsed by the XVIIIATCM, to make information about Antarctic scientific data readily available. The ADDS is composed of an Antarctic Master Directory (AMD) containing information on Antarctic scientific data, and a network of National Antarctic Data Centres (NADCs). The Scientific Committee on Antarctic Research (SCAR) together with the Council of Managers of 
 National Antarctic Programs (COMNAP) is addressing data management issues through the Joint 
 Committee on Antarctic Data Management (JCADM). JCADM comprises the manager of each 
 National Antarctic Data Centre (NADC)2, and one nominee from each of SCAR, COMNAP and the 
 Antarctic Master Directory host. JCADM has implemented an Antarctic Data Directory System (ADDS), 
 endorsed by the XVIIIATCM, to make information about Antarctic scientific data readily available. The 
 ADDS is composed of an Antarctic Master Directory (AMD) containing information on Antarctic 
 scientific data, and a network of National Antarctic Data Centres (NADCs).",,,,,,,"http://hdl.handle.net/10092/14284",,"en","English",,,,"All Rights Reserved",,,,,"Antarctic Metadata – Management, Issues, Concerns and Recommendations",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17341","10092/13759",,"Britten, Roy",,,"2001","Snow pack temperatures were measured in the wall of a Snow pit at 77048.423'S 166059.003'E on the Ross Ice Shelf, Anta,tTtica, over a period of 98.5 hours. The spam%se nature of the data set collected makes it difficult to draw firm conclusions. It appears that there is a warm layer at around 60—70cm depth, just above a region of harder, colder snow. The progression of the diurnal thermal wave through the snow pack is difficult to see, pussibly as a result of thermal energy passing through the pit wall. Recommendations are made for enhancing future studies of this type. Snow pack temperatures were measured in the wall of a Snow pit at 77048.423'S 
 166059.003'E on the Ross Ice Shelf, Anta,tTtica, over a period of 98.5 hours. 
 The spam%se nature of the data set collected makes it difficult to draw firm 
 conclusions. It appears that there is a warm layer at around 60—70cm depth, 
 just above a region of harder, colder snow. The progression of the diurnal 
 thermal wave through the snow pack is difficult to see, pussibly as a result 
 of thermal energy passing through the pit wall. Recommendations are made 
 for enhancing future studies of this type.",,,,,,,"http://hdl.handle.net/10092/14268",,"en","English",,,,"All Rights Reserved",,,,,"An Antarctic snow temperature profile analysis",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17442","10092/13759",,"Clarke, L J",,,"2005","In 2003, the Ministry of Foreign Affairs and Trade released the New Zealand Policy
Statement on Tourism and Other Non-Governmental Activities in Antarctica.
(Appendix 1 ). Commentary by Helen Clark states that this occurred in response to
a review of New Zealand's interests, and that the new policy reflects not only
enduring interests, but accounts for emerging priorities both nationally and
internationally (Clark, cited Conte, 2004, p220).
The Director of Heritage Expeditions, the only New Zealand owned and operated
tourism business to Antarctica, suggested that the policy will significantly alter the
goalposts for New Zealand tourism operators in the Antarctic, and will have a
negative impact on New Zealand tourism in the long term (Russ, 2004).
Public policy analysis focuses on what governments do and why they do it. It is an
important tool in trying to unravel why policies are adopted, how they work, and to
evaluate their merit or worth (Buhrs & Bartlett, p3, 1993).
This review will cursorily trace the development of New Zealand's strategic
objectives in Antarctica over the past 20 years, with a particular focus on Antarctic
tourism. It will seek to understand the drivers behind the development of New
Zealand's policy on tourism in Antarctica.
A previous Graduate Certificate in Antarctic Studies literature review pointed to the
paradox between the ""tension in the values of stakeholders, often economic, and
that of environmental stewardship, which marks the discourse on the future of New
Zealand Antarctic Tourism management"" (Wouters, year unknown, p1 ).
This investigation raises an even more significant issue - it uncovers the risk that
Antarctic tourism may present to the Antarctic Treaty System and consequently, to
regional stability. This threat to New Zealand security appears to have been the
key driver in the development of the New Zealand Policy Statement on Antarctic
Tourism and Non-Governmental Activities in Antarctica.",,,,,,,"http://hdl.handle.net/10092/14366",,"en","English",,,,"All Rights Reserved",,,,,"Understanding New Zealand's Antarctic Tourism Policy",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17435","10092/13759",,"Fortune, Adrienne",,,"2005","Antarctica has an extremely harsh and unforgiving environment that excludes most life
forms. The air temperature is below freezing most of the year and strong winds
emphasise the extreme cold. There is also large variation in the hours of light and
darkness throughout the year. It is not a hospitable environment for the survival of plant
and animal species including humans. There is a limited amount of free running water
and 98% of the continent is covered in ice1
.
The conditions in the ocean are better than on the land. Although the conditions are cold,
the ocean is abundant with life as the water is warmer than the air temperature2
. The
water temperature remains comparatively constant year round. This is due to reduced
wind effect as much of the ocean around Antarctica is covered by ice forming a
protective layer. There are also large volumes of nutrients for species to feed on.
Due to the limited ice-free areas in Antarctica the niches for plants and animals are
limited. This is further hampered by the fact that some areas are more exposed to
extreme weather conditions, further reducing available habitat. There are two plants that
grow in Antarctica, Deschampsia antarctica (Antarctic grass) and Colobanthus quitensis
(pearlwort) (McGonigal & Woodworth, 2002; Rubin, 2000). Due to better conditions on
the Antarctic Peninsula these species are more common here than elsewhere in
Antarctica3
. These species can tolerate the extreme conditions that are present on the
continent and can still photosynthesise at freezing point (McGonigal & Woodworth,
2002).",,,,,,,"http://hdl.handle.net/10092/14359",,"en","English",,,,"All Rights Reserved",,,,,"Biosecurity in Antarctica",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17437","10092/13759",,"Wilson, Brent",,,"2005","This report examines Antarctica New Zealand's attempt to raise public awareness of
Antarctica. It focuses on marketing Antarctica as a brand- Brand-Antarctica. It found
that Brand-Antarctica currently has a poor image and needs to be rebranded.
Background literature on country-of-origin theory has been applied to the new brand
theory of Lovemarks. From this application, a marketing framework has been
developed on which any Brand-Antarctica marketing campaign can be based.",,,,,,,"http://hdl.handle.net/10092/14361",,"en","English",,,,"All Rights Reserved",,,,,"The Branding of Antarctica",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17440","10092/13759",,"Sickinger, David",,,"2005","The aim of this report was to investigate museum exhibit ideas for a Virtual Antarctic
historic hut experience. The author's one-line response to probably the most important
question on the GCAS course application form is reproduced below:
2. Indicate !tow, 011 completion oftlte course, you intend to use the experience btfuture
postgraduate research, education, community work or in your career.
Since I work at HIT Lab NZ, perhaps we could see if we could put together some type of
interactive exhibit to help educate people on Antarctica.
With this background information in mind, the author was contacted by Nigel Watson
from the Antarctic Heritage Trust (AHT) at the beginning of the GCAS course. He
suggested a topic idea for the personal project dealing with virtually visualizing the
historic huts. Nigel is interested in providing ""virtual access to showcase the Antarctic
historic huts and the Antarctic 'heroic-era' legacy"" (Personal Communication, Watson,
2004). A GCAS 2001/2002 student conducted a literature review on the subject that did
a nice job of reviewing what was currently available on Antarctica at the time, various
technologies that are available, and suggestions on what could be done in the future to
create a much better virtual hut experience (Hyde, 2002). The author of this report
assumes familiarity with the terminology that was nicely explained in Peter Hyde's
literature review and would suggest reading it prior to this report if unfamiliar with any
terms mentioned. This report focused on what could be done in a museum setting and an
attempt was made to provide some actual Antarctic related samples that could be used to
pursue project funding. There is information about HIT Lab NZ (www.hitlabnz.org)
towards the end of the report but mention is made throughout the report on ways this
University of Canterbury lab could contribute towards a project such as this.
There are 34 historic interest sites in the Ross Sea Region that the AHT recognizes
(www.heritage-antarctica.org/index.cfm/default) under 3 different category
classifications. The AHTs main focus is currently on four of the huts and they are:
1) Cape Adare Huts, Northern Victoria Land
(British Southern Cross Expedition 1898 - 1900, led by Carsten Borchgrevink)
2) Discovery Hut, Ross Island, Hut Point
(National Antarctic Expedition 1901- 04, led by Commander RF Scott)
3) Nimrod Hut, Ross Island, Cape Royds
(British Antarctic (Nimrod) Expedition 1907 - 09, led by Ernest Shackleton)
4) Terra Nova Hut, Ross Island, Cape Evans
(British Antarctic Expedition 1910- 1913, led by Captain RF Scott)
For some more insight into the huts, refer to the GCAS 2003/2004 Syndicate report that
investigated the question whether the huts should be removed, repaired, or restored
(Evans et al, 2004). The authors of this report passed on a personal communication from
J. Heap about comments that were made in a case where an attempt was made to get
grant money. Questions where asked about who would actually get to see the huts
located in Antarctica and a discussion followed dealing with creating a Virtual Reality
experience so the general public would be included (Evans et al, 2004, p. 43).
This author's GCAS 2004/2005 Syndicate project report investigated the question
""Raising the bar for an International Polar Year 2007-2008, how much will this IPY raise
the bar compared to IGY?"" (available from Gateway Antarctica). The official website for
the International Polar Year (IPY) 2007-2008 can be found at: www.ipy.org. An
Education, Outreach, and Communication (EOC) Committee has been established for the
IPY. They have set up five target areas for education and outreach initiatives that include
school children, potential new polar researches, Arctic communities, the general public,
and decision-makers (ICSU IPY 2007-2008 Planning Group, 2004). Creating a Virtual
Antarctic experience for a museum to showcase during IPY would represent a perfect
time to get the message out about the historic huts. The huts could be part of a bigger
virtual world that included 3D-models of certain key buildings from Scott Base,
McMurdo, and the South Pole as well as key land formations such as Mount Erebus. The
IPY offers a perfect catalyst to pursue project funding as there are currently 29 nations
planning to be involved (as of January 2005). There exists the potential to put together a
traveling museum exhibition that would be experienced by several thousand people
during the timeframe that IPY is taking place. Not only would the message get out about
the Antarctic huts to the public but it also provides an opportunity to generate revenue.
A great deal of the project time went into working with software and trying to make small
demos. So in addition to the screen capture pictures in the report, there are also seven
places that refer to a movie clip (provided on a CD, places highlighted by a""*"" at the
beginning of a line) since a variety of software was used which would have to be installed
to view otherwise. Note that the software used to record the video only captured at 15
frames per second (fps) and so the motion appears jerky at times but the demos run
smoothly on the source computer.",,,,,,,"http://hdl.handle.net/10092/14364",,"en","English",,,,"All Rights Reserved",,,,,"Museum Exhibit Ideas for Virtual Antarctic Historic Hut Experience",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17448","10092/13759",,"Beetham, Tessa",,,"2005","This report describes a preliminary investigation into the energy requirements
for construction in the Antarctic. A case study of a current Antarctic
construction project, the construction of a warm store at Scott Base, is
employed in order to investigate this. The gross energy requirement (GER) for
the construction of the building was found to be 43.9 GJ/m2
. This is comprised
of the embodied energy of the construction materials, energy used in
materials transportation, energy consumed by humans and the direct energy
requirements of on-site construction. The GER for the warm store represents
114 years of operating energy at 690 GJ per annum.
The energy required for the transportation of building materials made up
78.9% of the GER. This is therefore the main area of focus for the
minimisation of the GER for future Antarctic construction. This can be reduced
through careful attention to the specification of light weight materials.
Currently the energy efficiency of buildings is thought to be increased through
the minimisation of operational energy costs. The energy consumed in
processing, manufacture, transport and construction is not considered in this
equation. In both the Antarctic and worldwide there is a necessity for the
adoption of life cycle energy in preference to operational energy as the
measure of building energy efficiency.",,,,,,,"http://hdl.handle.net/10092/14372",,"en","English",,,,"All Rights Reserved",,,,,"The Energy Cost of Antarctic Construction",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17445","10092/13759",,"Lindsay, Margaret",,,"2005","A number of memoirs about journeys to Antarctica commence with or recall ""for as long
as I can remember I dreamed of travelling to Antarctica'. Antarctica, Terra Australis
Incognita or Antarktikos have held humans captivated as the inhospitable white continent
surrounded by deep, dark stormy seas for all of human history. So how do you get to visit
Antarctica? And why would you visit? Who and how you want to experience Antarctica
will determine how and why you visit.
As a tourist, you will part with large quantities of money and be in the hands of your
guides and Antarctica.
As a modem day explorer or adventurer you will part with really large quantities of
money and will be in the hands of sponsors, organisations, politics and Antarctica.
Or you can visit Antarctica as a participant of one of the National Antarctic Programmes,
either in a paid capacity, as a volunteer or as a participant of an art/education/writers
program. In this capacity you will be in the hands of the National Antarctic Program, a
scientific base, organisation, politics and Antarctica.
Note that any way that you visit Antarctica; you will always be in Antarctica's hand.
Antarctica is the highest, driest, windiest and coldest content and those that select to visit
and work in Antarctica must exhibit certain characterisations, attitudes and the ability to
adapt and survive.
This report will introduce the reasons why and who goes to Antarctica and the criteria an
Antarctican must fulfil to be selected to work and live in Antarctica. The selection
process used by Scott, Shackleton and Mawson from the heroic period and today's
selection process for Antarctica New Zealand will be explained. The final section will be
a general overview of how the selection process is important in regards to the ""assembly
effects"" and well-being while on the ice.",,,,,,,"http://hdl.handle.net/10092/14369",,"en","English",,,,"All Rights Reserved",,,,,"TEAM SELECTION IN ANTARCTICA",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17436","10092/13759",,"Cameron, Anna",,,"2005","The mechanisms for the protection of the Antarctic environment have evolved and
progressed throughout the past century. Typically, the evolutionary path of these
conservation measures have developed and reflected the change in the mentality of
the Antarctic Treaty Consultative Parties. It is possible to identify three distinct eras
of protected area management within Antarctica. Firstly, the exploration era and the
associated seal harvesting. This era formulated, and can be acknowledged for the
protection of specific species. The Agreed Measures identified the adverse effects that
humans were having on the Antarctic environment and consequently established the
concept of habitat protection and the notion of Antarctic Specially Protected Areas.
The Protocol advanced the notion of protected areas and produced a regime that
rationalised this concept. The Protocol enforces the usage of Management Plans and
consequently has produced a system that is regionally focused.
Annex V of the Protocol deals with Specially Protected Areas. Article 4 of this
Annex is specific to Antarctic Specially Managed Areas. Currently there are four
ASMAs within the Antarctic environment. These consist of the McMurdo Dry
Valleys, Cape Denison, Admiralty Bay and Deception Island. These ASMAs are and
can be considered a framework for the potential future designations. However, within
the ASMA system and the Protocol regime there are still areas that need attention.
Many of the issues that are present today have been common themes throughout the
history of protected areas in Antarctica and in time and with experience, these issues
will potentially be solved.",,,,,,,"http://hdl.handle.net/10092/14360",,"en","English",,,,"All Rights Reserved",,,,,"A Review of Specially Protected Areas in Antarctica with Particular Reference to Antarctic Specially Managed Areas",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17447","10092/13759",,"Simon, Hing Yeung Lo",,,"2005","The purpose of this study is to develop a logical and rational discussion on the feasibility
assessment of organizing a multidisciplinary educational programme in Antarctica for the
University of Hong Kong (HKU). The suggested programme will be a holistic approach of
education which consists of both academic elements of Antarctica as well as adventurous
elements aiming at personal and social developments. The programme will also make a strong
emphasis on the leadership development through a personal interaction with the challenging
conditions in this remote continent.
This study consists of two parts:
First part is a brief overview of the programme with clear explanation on the format of the
programme and the key elements and activities that will be carried out during the trip. A
suggestion on the schedule and the learning activities of the programme before, during and
after the programme will also be listed.
Second part of this paper is a feasibility assessment of the programme using the Strengths,
Weaknesses, Opportunities and Threats (SWOT) analysis approach. This assessment will be
based on the situation of HKU and the current education reform proposed by the Hong Kong
Education Department. The current situation of the Hong Kong economy will also be
considered as a crucial component of our discussion.
It is hope that this assessment will be use as a reference for the future development of the
Adventure Education Programme (AEP) of the Institute of Human Performance (IHP) of HKU.
It may also be considered as a preliminary investigation on the possibility of putting our
leadership education programmes on a higher profile in conjunction to the Education Reform
of the Tertiary Education in Hong Kong.",,,,,,,"http://hdl.handle.net/10092/14371",,"en","English",,,,"All Rights Reserved",,,,,"Feasibility Study: Adventure Semester in Antarctica, The University of Hong Kong",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17439","10092/13759",,"Dolder, Chris",,,"2005","Minimisation of cumulative impact resulting from tourism activities in
Antarctica is a key issue and currently subject of debate. This paper
assesses the strategic and mechanistic components of various accreditation
scenarios to determine the effectiveness of accreditation as a tool for the
regulation of mainstream Antarctic tourism. Perspectives of stakeholders from
government, National Antarctic Programmes, non-governmental organisations,
and tour operators are presented in balanced discussion. This study
concludes that the most effective scenario describes the implementation of a
voluntary accreditation scheme, strongly endorsed by the Antarctic Treaty
Consultative Meeting (ATCM) and managed by IAATO.",,,,,,,"http://hdl.handle.net/10092/14363",,"en","English",,,,"All Rights Reserved",,,,,"Effectiveness of accreditation as a tool for the regulation of mainstream Antarctic tourism",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17446","10092/13759",,,"Jackson, Nicola",,"2005","Since 1994 Antarctica New Zealand has conducted fixed point photo
monitoring at Scott Base as a part of their overall monitoring programme. This
has been carried out in an attempt to monitor anthropogenic change within the
environment and specifically to help determine whether the footprint of
activities at Scott Base has been changing.
This study is an analysis of these monitoring photos, which has shown that in
general the footprint has not changed since 1994. It has been shown that
characteristics and the intensity of the footprint have altered with time, such
as through the development of new buildings and a general tidying up of the
base. The study has also highlighted some of the limits of current photo
monitoring, which have meant that in some cases less than 1,4 of a photo has
been used in the analysis due to photographers using different photographing
techniques.",,,,,,,,"http://hdl.handle.net/10092/14370","en","English",,,,"All Rights Reserved",,,,,"10 Year Analysis of Environmental Footprint Photo Monitoring at Scott Base, Antarctica",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17443","10092/13759",,"Lilburne, Linda",,,"2005","Pedological data from over a decade of field trips to the McMurdo Dry valleys has been
collated into a dataset. This data includes site observations (location, topographical position,
estimated glacial history and soil age), morphological observations (full pit profile
description), soil taxonomic classification, surface observations (weathering characteristics of
boulders), chemical measurements of the major anions (Cl, S04, N04) and cations (Ma, Mg,
Ca, K), electrical conductivity and pH.
An exploratory statistical analysis was performed on this dataset to determine which analyses
were appropriate given the format of the dataset, and its quality and quantity. Box plots were
used to study the variability of variables according to different groupings. Multivariate
analyses including a factor analysis, discriminant analysis, cluster analysis and machine
learning algorithms were all applied. Geostatistical analyses investigated the spatial
dependence of some of the observations.
Most of the variability analyses indicated little differences in the ranges of soil properties
between groups (weather stage, eco-climatic zone, taxonomic class, geological age). Where
there were differences some trends were obvious and others were unexpected. The
multivariate analyses did separate the pits and observations into groups that seem reasonably
sensible. Little spatial dependence was found. It is concluded that the Bockheim dataset is
sufficiently comprehensive for statistical analyses. The next stage in this work requires
pedological input to refine those analyses that either have results of interest or have the
potential to provide information of interest.",,,,,,,"http://hdl.handle.net/10092/14367",,"en","English",,,,"All Rights Reserved",,,,,"Statistical analysis of soil data from the McMurdo Dry Valleys, Antarctica",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
"17644","10092/13760",,"Rosier, Sebastian H R||Marsh, Oliver J||Rack, Wolfgang||Gundmundsson, G Hilmar||Wild, Christian T||Ryan, Michelle",,,"2017","Tidal flexure in ice shelf grounding zones has been used extensively in the past to determine
grounding line position and ice properties. Although the rheology of ice is viscoelastic at tidal loading
frequencies, most modelling studies have assumed some form of linear elastic beam approximation to
match observed flexure profiles. Here we use density, radar and DInSAR measurements in combination
with full-Stokes viscoelastic modelling to investigate a range of additional controls on the flexure of the
Southern McMurdo Ice Shelf. We find that inclusion of observed basal crevasses and density dependent
ice stiffness can greatly alter the flexure profile and yet fitting a simple elastic beam model to that profile
will still produce an excellent fit. Estimates of the effective Young’s modulus derived by fitting flexure
profiles are shown to vary by over 200% depending on whether these factors are included, even
when the local thickness is well constrained. Conversely, estimates of the grounding line position are
relatively insensitive to these considerations for the case of a steep bed slope in our study region. By
fitting tidal amplitudes only, and ignoring phase information, elastic beam theory can provide a good
fit to observations in a wide variety of situations. This should, however, not be taken as an indication
that the underlying rheological assumptions are correct.",,"ROSIER SEBASTIAN H R, MARSH OLIVER J, RACK WOLFGANG, GUDMUNDSSON G HILMAR, WILD CHRISTIAN T, RYAN MICHELLE On the interpretation of ice-shelf flexure measurements. Journal of Glaciology. 1-9.",,,"0022-1430||1727-5652",,"http://hdl.handle.net/10092/15129",,"en",,,,,"© The Author(s) 2017. This is an Open Access article, distributed under the terms of the Creative Commons Attribution licence (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted re-use, distribution, and reproduction in any medium, provided the original work is properly cited.","http://dx.doi.org/10.1017/jog.2017.44","Field of Research::04 - Earth Sciences::0406 - Physical Geography and Environmental Geoscience::040602 - Glaciology","ice/ocean interactions||ice shelves||ice rheology||ice-sheet modelling",,"On the interpretation of ice-shelf flexure measurements",,"Journal Article",,,,,,,,
"17895","10092/13760",,"Stewart E||Espiner S||Liggett D||Taylor Z",,,"2017","Situated to the south of New Zealand in the Southern Ocean are the New Zealand Subantarctic Islands, comprising the Auckland, Campbell, Antipodes, Snares and Bounty Islands. Sometimes referred to as the ‘Forgotten Islands’, these island groups are among the most remote and hostile within New Zealand waters. Yet, as they harbour some of the country’s most unique biodiversity and contain some of the world’s least modified landforms, they were recognized in 1998 with the designation of World Heritage Area status. It is not surprising therefore that the Islands have long appealed to visitors wishing to explore and understand the Islands’ rich natural and cultural environments. Typically, fare-paying tourists arrive by sea in small- to medium-sized expedition-style cruise vessels, although in recent years, the number of small vessels, such as yachts and sail boats, has increased. The most recent Conservation Management Strategy (2016) proposes developing and implementing a visitor monitoring programme to determine the effects of visitors on the natural and cultural environment, as well as on the visitor experience itself. However, there is only piecemeal data published on visitor numbers (especially since the mid-1990s) upon which to base visitor monitoring, and there is only limited evidence regarding the range of possible impacts visitors may have, including direct and indirect impact on wildlife, soils, and vegetation. In order to address this gap in knowledge, this case study draws on stakeholder interviews (n = 4), and a range of secondary sources (including visitor statistics from the Department of Conservation, tour operators and other published works) to provide an overview and update on visitation to the Islands, including site-specific data, an assessment of tourist impacts, and how impacts are currently monitored and managed.",,"Stewart E, Espiner S, Liggett D, Taylor Z (2017). The Forgotten Islands: Monitoring Tourist Numbers and Managing Tourism Impacts on New Zealand’s Subantarctic Islands. Resources. 6(3). 38-38.",,,"2079-9276",,"http://hdl.handle.net/10092/15424",,"en",,,,,,"http://dx.doi.org/10.3390/resources6030038","Field of Research::15 - Commerce, Management, Tourism and Services::1506 - Tourism::150601 - Impacts of Tourism||Field of Research::15 - Commerce, Management, Tourism and Services::1506 - Tourism::150606 - Tourist Behaviour and Visitor Experience||Field of Research::15 - Commerce, Management, Tourism and Services::1506 - Tourism::150603 - Tourism Management","New Zealand Subantarctic Islands||tourism||impacts||monitoring",,"The Forgotten Islands: Monitoring Tourist Numbers and Managing Tourism Impacts on New Zealand’s Subantarctic Islands",,"Journal Article",,,,,,,,
"17412","10092/13760",,"Baker, Narelle||Cameron, Anna||Dolder, Chris||Jackson, Nicky||Tisch, Catherine",,,"2005","Antarctica is a fragile continent where people are not meant to exist. However, we do go there, and through technological innovation, we thrive, leaving our footprint on this continent through science, commercial activities and through our mere presence. It is now recognised that this human presence may directly threaten the stability Of Antarctica and may also alter the environment through activities conducted on national and global scales. Therefore, it is also on such scales that decision-makers must consider how to reduce impacts that are found to be more than minor. This report identifies how the capacity to create impact and effect change is collective. The global community, national governments and Antarctic programmes, and individuals all have the capacity to impact upon Antarctica, directly and indirectly. The actions of these groups should be defined by decision-making criteria, used by national govemments to form rules and guidelines that aim to reduce any major human footprint in Antarctica. At present there is a gap between high-level policy and ground-level management. The Environmental Impact Assessment (EIA) used to access activities in Antarctica is limited, as it does not fully consider cumulative impacts and fails to recognise qualitative value judgements, such as the intrinsic value Of Antarctica. A more strategic approach is warranted, where a vision for the future of Antarctica is used as the basis for decision-making. This provides a target to work towards and does not allow cumulative effects to threaten future stability. Ultimately, with global endeavour, an overall Antarctic-wide vision and collaborative decision-making framework on how to reduce the human footprint may be developed. The international cooperation that exists through the Antarctic Treaty System provides a better opportunity of achieving such a goal in Antarctica than on any other continent on Earth. Antarctica is a fragile continent where people are not meant to exist. 
 However, we do go there, and through technological innovation, we thrive, 
 leaving our footprint on this continent through science, commercial activities 
 and through our mere presence. It is now recognised that this human 
 presence may directly threaten the stability Of Antarctica and may also alter 
 the environment through activities conducted on national and global scales. 
 Therefore, it is also on such scales that decision-makers must consider how 
 to reduce impacts that are found to be more than minor. 
 This report identifies how the capacity to create impact and effect change is 
 collective. The global community, national governments and Antarctic 
 programmes, and individuals all have the capacity to impact upon Antarctica, 
 directly and indirectly. The actions of these groups should be defined by 
 decision-making criteria, used by national govemments to form rules and 
 guidelines that aim to reduce any major human footprint in Antarctica. 
 At present there is a gap between high-level policy and ground-level 
 management. The Environmental Impact Assessment (EIA) used to access 
 activities in Antarctica is limited, as it does not fully consider cumulative 
 impacts and fails to recognise qualitative value judgements, such as the 
 intrinsic value Of Antarctica. A more strategic approach is warranted, where a 
 vision for the future of Antarctica is used as the basis for decision-making. 
 This provides a target to work towards and does not allow cumulative effects 
 to threaten future stability. Ultimately, with global endeavour, an overall 
 Antarctic-wide vision and collaborative decision-making framework on how to 
 reduce the human footprint may be developed. The international cooperation 
 that exists through the Antarctic Treaty System provides a better opportunity 
 of achieving such a goal in Antarctica than on any other continent on Earth.",,,,,,,"http://hdl.handle.net/10092/14336",,"en","English",,,,"All Rights Reserved",,,,,"How do we reduce the human footprint on Antarctica? How do we reduce the human   footprint on Antarctica?",,"Electronic Thesis or Dissertation","Science","University of Canterbury","Postgraduate Certificate","Postgraduate Certificate in Antarctic Studies","College of Science, University of Canterbury","ucresearchrepository@canterbury.ac.nz",,
